,Unnamed: 0,Link,content,News_date,First_Line,annotations
632,1024,https://timesofindia.indiatimes.com/city/jaipur/4-youths-die-in-bikaner-as-car-hits-truck/articleshow/97471177.cms,"JAIPUR: Four men aged between 32 and 38 were killed when the car they were travelling in had a head-on collision with a truck near Raisar under Napasar police station of Bikaner late on Sunday night. The four deceased were close friends and had gone for dinner at a highway dhaba. Police said the accident took place at 11.30pm when they were returning home after dinner. They were identified as Shivraj Singh , 32, Kishan Singh, 38, Ramkaran Singh , 32, and Ratan Jangid , 36, all residents of Tilak Nagar area of Bikaner. A pall of gloom descended on the residential area when their bodies were brought for the last rites on Monday. Police said the accident occurred when the car’s driver abruptly turned the vehicle to the right in a bid to avoid hitting a cow that suddenly appeared on the road. “The car collided head on with a truck coming from the opposite direction. It was a nasty collision, and the car was badly mangled. All the four men were trapped inside the car,” said an officer of Napasar police station. A police team reached the spot and carried out the rescue work. The four men could be extracted from the car in the early hours of Monday. TNN Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jan 31, 2023, 12:26 IST",Four men aged between 32 and 38 were killed when the car they were travelling in had a head-on collision with a truck near Raisar under Napasar police station of Bikaner late on Sunday night,"['Two women sanitation workers died and three others were seriously injured after being hit by a speeding car in Medak district of Telangana on Saturday, police said', {'entities': [[0, 3, 'FATALITIES'], [4, 9, 'GENDER'], [38, 43, 'INJURED'], [95, 103, 'REASON'], [104, 107, 'VEHICLE TYPE']]}]"
633,1025,https://timesofindia.indiatimes.com/city/nagpur/23-year-old-man-killed-after-being-hit-by-car/articleshow/103545134.cms,"Nagpur: A 23-year-old youth was killed in a car collision in front of a wine shop on Ghat Road , said Ganeshpeth police. The identity of the deceased has not been established yet. A car hit the youth at 8am on Tuesday. After the accident, the driver fled the spot with the car. The police admitted the injured youth to Government Medical College and Hospital (GMCH) where he died during treatment. Body found in Mayo Hospital campus A body of 40-year-old unidentified man was found near nurses’ hostel inside Indira Gandhi Government Medical College and Hospital (IGMCH) campus. Tehsil police have registered a case of accidental death. Farmer electrocuted in Kanholibara A farmer identified as Mohan Bunde was electrocuted on Friday at his farm near Kanholibara. tnn Explore Your Financial Landscape with Personalized Credit Insights."," Sep 10, 2023, 08:15 IST","A 23-year-old youth was killed in a car collision in front of a wine shop on Ghat Road , said Ganeshpeth police","['Akbar Khan (42), who died in a road accident at Girgaum Chowpatty on Wednesday morning after a speeding car driven by a minor rammed his bike, had told his wife he would be home in 10 minutes when she called at 5am', {'entities': [[12, 14, 'AGE'], [79, 86, 'TIME'], [95, 103, 'REASON'], [104, 107, 'VEHICLE TYPE'], [137, 141, 'VEHICLE TYPE']]}]"
634,1027,https://timesofindia.indiatimes.com/city/jaipur/7-of-sikar-family-killed-in-road-accident-near-banthari/articleshow/102689873.cms,"JAIPUR: Seven people of one family, who were going from Rajasthan’s Sikar to Nagaur to attend a wedding function, were killed and two others critically injured in a head-on collision between their eight-seater car and a bus near Banthari under Khunkhuna police station in Deedwana district on Saturday. The two critically injured included a six-year-old boy. According to police, the accident took place at 7pm when some members of the extended family were going to attend the wedding ceremony at Nagaur. Suddenly a rashly driven bus coming from the opposite direction hit their car. “The front portion of the car was badly smashed and all the passengers got trapped inside the vehicle,” said a senior police officer of Khunkhuna police station. Soon after the accident, locals called the police, who rushed to the spot. With the help of metal cutters, the trapped passengers were brought out but all of them were already dead. “The deceased were identified as Shahrukh (22), Saddam (28), Mohammed Tohit (15), Mohamed Juber (18), Asif (30), Mohammed (17), and Mohammed Rashid (21),” the officer said. tnn Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Aug 13, 2023, 12:34 IST","Seven people of one family, who were going from Rajasthan’s Sikar to Nagaur to attend a wedding function, were killed and two others critically injured in a head-on collision between their eight-seater car and a bus near Banthari under Khunkhuna police station in Deedwana district on Saturday","['Two students of class 9 died after being hit by a car while they were crossing the Rohtak Road here, police said on Tuesday', {'entities': [[0, 3, 'FATALITIES'], [50, 53, 'VEHICLE TYPE']]}]"
635,1028,https://timesofindia.indiatimes.com/city/bhopal/cop-knocked-down-by-speeding-car/articleshow/96558039.cms,"Bhopal: In a hit-and-run accident reported in Piplani locality, a speeding car hit a 58-year-old assistant sub-inspector (ASI) on a bike and fled the spot around a week back. The ASI sustained severe injuries and was getting treatment at a hospital. When his condition improved on Tuesday, Piplani police registered a case against the unidentified driver and started investigations. Police were scanning the footage of CCTV cameras in the area to identify the vehicle. tnn Explore Your Financial Landscape with Personalized Credit Insights."," Dec 28, 2022, 08:23 IST","In a hit-and-run accident reported in Piplani locality, a speeding car hit a 58-year-old assistant sub-inspector (ASI) on a bike and fled the spot around a week back","['Six persons died in two separate road accidents in a span of a few hours on the Barnala-Ludhiana highway , police said on Friday', {'entities': [[0, 3, 'FATALITIES']]}]"
636,1029,https://timesofindia.indiatimes.com/city/bhubaneswar/1-dead-1-hurt-in-road-accident/articleshow/103098425.cms,"Rourkela : A 26-year-old man died and another person sustained severe injuries in a road accident here on Saturday after an unidentified vehicle hit their bike. According to police, two persons were travelling on a bike towards Chhend on Saturday and at around 10 am, while they were crossing Rourkela club, an unidentified four-wheeler hit their bike following which both fell and sustained severe injuries. The two were rushed to Ispat General Hospital where doctors declared the bike rider, identified as Paramananda Swain, a resident of Chhend, as brought dead , while the pillion is undergoing treatment. “We are trying to trace the car and have registered a case in this regard,’ said S K Satpathy, assistant sub-inspector of police of Sector-3 police station.TNN Explore Your Financial Landscape with Personalized Credit Insights."," Aug 27, 2023, 08:43 IST",A 26-year-old man died and another person sustained severe injuries in a road accident here on Saturday after an unidentified vehicle hit their bike,"['A woman was killed and five others were injured when the car they were travelling in collided head-on with another car in Dangoli village of Una district on Sunday', {'entities': [[2, 7, 'GENDER'], [23, 27, 'INJURED'], [57, 60, 'VEHICLE TYPE'], [115, 118, 'VEHICLE TYPE']]}]"
637,1030,https://timesofindia.indiatimes.com/city/gurgaon/six-friends-on-their-way-home-from-party-killed-as-truck-rams-their-car/articleshow/98402486.cms,"Gurgaon: Six childhood friends returning from a party died when the car in which they were travelling was hit by a truck from behind on the Gurgaon-Faridabad road near Mangar a little after Thursday midnight. The Alto carrying the youths — all in their early 20s — flipped a couple of times after being hit by the truck and got stuck below the belly of the heavy vehicle. The driver of the truck, registered in Rajasthan, fled the spot, leaving the vehicle behind. The six youths were identified as Akash, Jatin , Baljeet, Sandeep, Vishal and Puneet. They grew up in the same Jawahar Nagar locality in Palwal and were engaged in small businesses to sustain their families, police said. The friends had left for Gurgaon to celebrate the wedding of Baljeet, who tied the knot on January 22. They were on their way home when the accident occurred near Mangar around 12.30am. Puneet’s uncle, Suresh Mallah (47), was in another car a few metres behind the Alto. “They had reached a petrol pump near the Mangar police outpost when a truck hurtling down the road crashed into their car. The truck hit the Alto with such force that the car turned turtle a few times before getting stuck between its two wheels,” said Suresh. He screeched to a halt and called police. But by the time a police team reached the spot with an ambulance, all six had died. “The car was mangled. It was pulled out from under the truck and the bodies were sent to a hospital’s mortuary. They lost their lives in the prime of youth. The entire Jawahar Nagar locality is mourning their deaths,” said Suresh. Amarjeet, an ASI attached to Dhauj police station, said efforts were on to trace the truck driver. “The truck’s bumper is badly damaged, which reinforces the allegation that it hit the car from behind. Prima facie, it looks like the fault of the truck driver. We are trying to trace him,” he added. A case was registered against the truck driver under sections 279 (rash driving) and 304A (death in accident) of the IPC. The bodies were handed over to the families after an autopsy and they were cremated later on Friday. Akash and Jatin, the police said, were the only children of their parents. Jatin’s elder brother had died from an illness a few years ago and his father, too, passed away recently. Sandeep had two daughters, aged one and three years. Explore Your Financial Landscape with Personalized Credit Insights."," Mar 4, 2023, 08:11 IST",Six childhood friends returning from a party died when the car in which they were travelling was hit by a truck from behind on the Gurgaon-Faridabad road near Mangar a little after Thursday midnight,"['Three people from Punjab died, while another was injured in a Monday-night accident near Himachal Pradesh’s Banog station along the Shoghi-Mehli bypass in this district when their car skidded off the road and rolled 900 metres down into a gorge around 8pm', {'entities': [[0, 5, 'FATALITIES'], [180, 183, 'VEHICLE TYPE'], [252, 255, 'TIME']]}]"
638,1033,https://timesofindia.indiatimes.com/city/gurgaon/6-childhood-friends-die-as-truck-rams-their-car-on-gurgaon-faridabad-road/articleshow/98399143.cms,"GURGAON: Six childhood friends returning from a party died when their car was hit by a truck from the rear on the Gurgaon-Faridabad road near Mangar a little past midnight Thursday. The Alto carrying the youths — all in their early 20s — flipped a couple of times after being hit by the truck and got stuck in its undercarriage. The driver of the truck, registered in Rajasthan , fled the spot, leaving the vehicle behind. The six youths were identified as Akash, Jatin, Baljeet, Sandeep, Vishal and Puneet. They grew up in the same Jawahar Nagar locality in Palwal and were engaged in small businesses to sustain their families, police said. The friends had left for Gurgaon to celebrate the wedding of Baljeet, who tied the knot on January 22. They were on their way home when the accident occurred. Puneet’s uncle, Suresh Mallah (47), was in another car a few metres behind the Alto. “They had reached a petrol pump near the Mangar police outpost when a truck hurtling down the road crashed into their car. The truck hit the Alto with such force that the car flipped a few times before getting stuck between its two wheels,” said Suresh. By the time a police team reached the spot with an ambulance, all six had died. “The car was mangled. It was pulled out from under the truck and the bodies were sent to a hospital’s mortuary. They lost their lives in the prime of youth. The entire Jawahar Nagar locality is mourning their deaths,” said Suresh. Amarjeet, an ASI attached to Dhauj police station, said efforts were on to trace the truck driver. “The truck’s bumper is badly damaged, which reinforces the allegation that it hit the car from behind. Prima facie, it looks like the fault of the truck driver. We are trying to trace him,” he added. A case was registered against the truck driver under IPC Sections 279 (rash driving) and 304A (death in accident). The bodies were handed over to the families after an autopsies and they were cremated later on Friday. Akash and Jatin, police said, were the only children of their parents. Jatin’s elder brother had died from an illness a few years ago and his father, too, passed away recently. Sandeep had two daughters, aged one and three years. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Mar 4, 2023, 09:59 IST",Six childhood friends returning from a party died when their car was hit by a truck from the rear on the Gurgaon-Faridabad road near Mangar a little past midnight Thursday,"['Three persons, including two IT employees, were injured in a road accident at Salt Lake Sector V on Saturday morning when a car jumped a red signal and dashed a car before hitting two pedestrians near College More', {'entities': [[0, 5, 'INJURED'], [109, 121, 'TIME'], [124, 127, 'VEHICLE TYPE'], [161, 164, 'VEHICLE TYPE']]}]"
639,1034,https://timesofindia.indiatimes.com/city/indore/two-women-drown-minor-missing-as-car-falls-into-canal/articleshow/103523806.cms,"Indore: Two women drowned and a 10-year-old boy went missing after a vehicle they were travelling in fell into a canal in Dharampuri town of Dhar on Thursday night. “The accident took place at around 10:30 pm when a family of five ---Lakhan, his sisters Parvati and Kusum, nephew Om and aunt Jhali Bai, all residents of Jamaniya village--- were returning home in their car after attending a community feast,” Dharampuri police station in-charge Santosh Yadav said. “On the way, as they were passing from near a canal on narrow road, Lakhan, who was driving the vehicle, lost control and the car fell into the canal,” Yadav said. The villagers saw the vehicle fall into the water and by the time they arrived to their rescue, Kusum (32) and Jhala Bai (55) had already drowned and Om had gone missing. The police were informed and Dharmapuri inspector along with other senior officers rushed to the spot. The bodies were retrieved and sent for postmortem examination.The four-wheeler was recovered 100 meters away from the spot where the family had drowned with the help of villagers and earth moving machines. “SDRF teams were informed and they were looking for the minor in the water since morning but he was still missing,” said Yadav. Explore Your Financial Landscape with Personalized Credit Insights."," Sep 9, 2023, 08:24 IST",Two women drowned and a 10-year-old boy went missing after a vehicle they were travelling in fell into a canal in Dharampuri town of Dhar on Thursday night,"['Two persons, a woman from Haldwani and a businessman from Dineshpur town were killed in separate accidents in Udham Singh Nagar on Tuesday', {'entities': [[0, 11, 'FATALITIES'], [15, 20, 'GENDER'], [41, 52, 'GENDER']]}]"
640,1036,https://timesofindia.indiatimes.com/city/jammu/driver-rams-car-into-students-in-kathua-1-girl-dead-10-kids-injured/articleshow/97471366.cms,"JAMMU: A 17-year-old girl student was killed and 10 others injured after a speeding car rammed a group of students waiting outside their school in Kathua, the district police said on Monday. Kathua police informed the incident took place at around 12.45 when a speeding car rammed the students as they were waiting for a bus near a private school at Barwal Morh along Jammu-Pathankot highway in Kathua. The car was on its way to Jammu from Punjab when its driver lost control and hit the school children. A girl, Bumika Hans (17), daughter of Ashok Kumar Hans, a resident of Nihalpur Palli Morh, died on the spot while 10 other students suffered injuries. The injured students — Aryan Sharma (16), Pragthi (17), Shagun (15), Vansh Kumar (16), Hitesh Kumar (16), Natesh Kumar (17), Raghunandan (17), Sourab (16), Govind (17) and Amit Lagotra (17) — were immediately shifted to Government Medical College (GMC) Kathua for treatment, the police said. One student, Amit Lagotra who suffered critical injuries, was later referred to GMC Jammu from where his family members reportedly shifted him to Pathankot for special treatment, the police added . Police said, the accused driver was arrested and the vehicle was seized. Kathua deputy commissioner (DC) Rahul Pandey and Dogra Swabhiman Sangathan chairman Chaudhary Lal Singh visited GMC Kathua to inquire about the condition of the injured students. Jammu and Kashmir lieutenant governor Manoj Sinha also extended his condolences over the loss of life in the Kathua road accident. His office tweeted, “Extremely pained by the tragic road accident in Kathua. I share the pain of the bereaved family. I pray that young children injured in the accident recover at the earliest. Directed the district administration to provide all possible assistance to the affected.” Union minister Dr Jitendra Singh tweeted, “Deeply saddened to learn about the tragic road accident in Kathua... I am in constant touch with DC, Rahul Pandey. Two children shifted to Pathankot, others to the district hospital; all possible help being provided. Any further assistance as per requirement will also be provided. Meanwhile, my sincere sympathies with the parents of the affected children.” Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jan 31, 2023, 12:35 IST","A 17-year-old girl student was killed and 10 others injured after a speeding car rammed a group of students waiting outside their school in Kathua, the district police said on Monday","['A speeding low-floor bus rammed head-on into a scooter-borne 50-year-old professor in BRTS corridor in Bairagarh on Thursday afternoon', {'entities': [[2, 10, 'REASON'], [21, 24, 'VEHICLE TYPE'], [61, 72, 'AGE'], [125, 134, 'TIME']]}]"
641,1037,https://timesofindia.indiatimes.com/city/trichy/three-destitute-killed-in-trichy-after-speeding-car-runs-over-pedestrian-platform/articleshow/98578259.cms,"TRICHY: Three destitute sleeping over a pedestrian platform in Srirangam in Trichy city were killed after a speeding car ran over them on Saturday night. A tyre burst was suspected to have caused the fatal accident . While one victim died on the spot, two others succumbed to injuries at Mahatma Gandhi Memorial Government Hospital (MGMGH) in the early hours of Sunday. All three victims were men, and they were sleeping over the pedestrian platform adjacent to a wedding hall in Geethapuram on the Amma Mandapam main road connecting the Srirangam Ranganathaswamy temple. At around 10pm on Saturday, one K Lakshminarayanan driving a multi-utility vehicle (MUV) deviated from the carriageway and ran over a group of destitute sleeping on the pavement. A homeless man who came under the wheels died on the spot. Two others sustained injuries in the head, neck and back. Onlookers rushed the injured men to MGMGH in Trichy city. ""The victims had lost a lot of blood. The speeding car following a tyre burst hit their face while they were asleep. The car should have clocked over 80 kmph,"" a traffic police officer told TOI. The police detained the car driver Lakshminarayanan. Blood and urine samples were collected from the accused to verify if he was driving under the influence of alcohol. The personal information of the three deceased could not be ascertained as they did not carry any identification cards with them. Hundreds of destitute relying on the free food provided at the Srirangam temple and by devotees used to take shelter on the pavements in Srirangam. Explore Your Financial Landscape with Personalized Credit Insights."," Mar 12, 2023, 11:39 IST",Three destitute sleeping over a pedestrian platform in Srirangam in Trichy city were killed after a speeding car ran over them on Saturday night,"['Four members of a family were killed and three others injured when the car they were travelling in rammed the divider on the Shirdi-Bharvir stretch of Samruddhi expressway near Khambale village of Sinnar taluka on Monday', {'entities': [[0, 4, 'FATALITIES'], [41, 46, 'INJURED'], [71, 74, 'VEHICLE TYPE'], [110, 117, 'REASON']]}]"
642,1038,https://timesofindia.indiatimes.com/city/agra/speeding-car-runs-over-bystanders-1-dead/articleshow/103488567.cms,"Agra: An out-of-control car plowed into three bystanders in Aligarh's Harduaganj area killing a 50-year-old man and injuring two men. Prem Shankar alias Lalla alias Ustad from Dauji Colony worked as a labourer in the grain market. A relative said the accident occurred around 12.15pm near Hanumangarhi. Family members obstructed traffic by placing his body on the road, demanding strong action against the driver. Police cleared the blockade and rescued three youths in the car from an enraged crowd and took them into custody. Atrauli DSP Mohsin Khan said, “Jeetpal, 80, and Shivansh Singh suffered injuries and were released after receiving medical aid.” Harduaganj police station SHO Ravi Chandrwal added that a case was registered under IPC section 304 A and the driver was arrested. Explore Your Financial Landscape with Personalized Credit Insights."," Sep 8, 2023, 08:55 IST",An out-of-control car plowed into three bystanders in Aligarh's Harduaganj area killing a 50-year-old man and injuring two men,"['A 35-year-old man was killed in an accident on Thursday when a private bus hit his cycle on CIT Road near Hudco crossing', {'entities': [[2, 13, 'AGE'], [14, 17, 'GENDER'], [71, 74, 'VEHICLE TYPE'], [83, 88, 'VEHICLE TYPE']]}]"
643,1041,https://timesofindia.indiatimes.com/city/ludhiana/65-year-old-writer-among-2-killed-in-road-accidents/articleshow/102630138.cms,"Ludhiana: A 65-year-old writer died in a road accident near his house in Samrala on Thursday evening. Tarlochan Singh was returning home on his two-wheeler after meeting his acquaintance when a speeding Thar crashed into him. His body was pulled out from under the vehicle with great difficulty, sources said. Samrala police said the vehicle has been taken into possession and the driver of the vehicle has been identified. Tarlochan was a known name in the literary circles and had written many films. He was also associated with Punjabi Sahitya Akademi for decades. Meanwhile, chairman of Lekhak Manch Samrala Parminder Singh Benipal expressed shock over the tragic death of Tarlochan Singh. In another incident, 28-year-old Amandeep Singh of Ramgarh Nawan Pind village near Khanna was killed after being hit by a car on the GT road on Wednesday night. Police have booked the car owner for causing death due to negligence. Amandeep was crossing the Ludhiana-Delhi highway when a car allegedly hit him. Khanna police said they have identified the owner of the car who belongs to Ludhiana. Explore Your Financial Landscape with Personalized Credit Insights."," Aug 11, 2023, 08:43 IST",A 65-year-old writer died in a road accident near his house in Samrala on Thursday evening,"['A 23-year-old youth was killed in an accident when the car he was driving overturned after hitting a divider near Ved Mandir on Wednesday', {'entities': [[2, 13, 'AGE'], [55, 58, 'VEHICLE TYPE'], [101, 108, 'REASON']]}]"
644,1042,https://timesofindia.indiatimes.com/city/bengaluru/biker-crushed-under-truck-wheels-daughter-hurt/articleshow/102628502.cms,"Bengaluru: A 42-year-old biker was killed and his daughter riding pillion sustained injuries after a speeding truck rammed their two-wheeler in Doddaballapur town on Thursday morning. The accident took place at 9am when D Venkatesh was taking daughter Yashaswi, a class 10 student, to school on his bike, police said. Venkatesh taught at a car-driving school in Doddaballapur town. “The truck rear-ended the bike and Venkatesh fell and came under its wheels,” a police officer said, adding that Yashaswi’s hand and leg may have to be amputated. Truck driver Veerupaksha, in his late 20s, has been arrested. tnn Explore Your Financial Landscape with Personalized Credit Insights."," Aug 11, 2023, 08:13 IST",A 42-year-old biker was killed and his daughter riding pillion sustained injuries after a speeding truck rammed their two-wheeler in Doddaballapur town on Thursday morning,"[""A policeman was killed and three others injured when their car hit an unidentified vehicle on a highway in Madhya Pradesh 's Shajapur district on Sunday, police said"", {'entities': [[2, 11, 'GENDER'], [27, 32, 'INJURED'], [59, 62, 'VEHICLE TYPE']]}]"
645,1045,https://timesofindia.indiatimes.com/city/agra/three-men-helping-victims-among-four-dead-in-yamuna-expressway-crash/articleshow/102091715.cms,"AGRA: Four people lost their lives after a speeding double-decker tourist bus rammed into a car on the Yamuna expressway in Aligarh around 4 am on Monday. The incident took place near milestone 56 under the limits of Tappal police station in the district. Tappal police station in-charge Pankaj Mishra said, ""Four men were trying to save the lives of a family, including a woman and her 12-year-old daughter involved in another car crash, when a speeding double-decker bus rammed into them. Three out of the four men, along with the woman trapped inside the car, succumbed to their injuries during treatment while seven others including the locals gathered to rescue the car crash victims sustained severe injuries."" Those dead have been identified as Pushpendra Chaudhary (28), Pushpendra Singh (27), and Pawan Chaudhary (26) from Mathura's Naujheel, along with Yogendri (41) from Tappal, the woman who was trapped in the car during the rescue operation. Those injured have been admitted to a private hospital in Noida, said police. ""The bus driver fled the scene after the accident. Efforts are on to nab him soon. CCTV footage is being examined and the bus has been seized. Further probe is underway,"" added the SHO. Following the accident, local residents blocked the road, demanding action in the matter. After receiving assurances from the police, they cooperated in clearing the road to restore normal traffic flow on the e-way, said officials. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jul 25, 2023, 04:50 IST",Four people lost their lives after a speeding double-decker tourist bus rammed into a car on the Yamuna expressway in Aligarh around 4 am on Monday,"['Four persons, including three women, were killed and two others injured when their car collided with a truck here, police said on Saturday', {'entities': [[0, 4, 'FATALITIES'], [30, 35, 'GENDER'], [53, 56, 'INJURED'], [83, 86, 'VEHICLE TYPE'], [103, 108, 'VEHICLE TYPE']]}]"
646,1047,https://timesofindia.indiatimes.com/city/chennai/four-members-of-chennai-family-among-five-killed-in-road-accident/articleshow/96701887.cms,"CUDDALORE: A family of five, including two children, died when a car they were travelling was crushed between two trucks on the Trichy-Chennai National Highway near Veppur in Cuddalore district in the early hours of Tuesday. The deceased were identified as V Vijaya Veeraraghavan, 41, a software engineer working in a private firm in Chennai, his wife V Vatchala, 37, also a software engineer, his two sons, V Vishnu, 10, and V Athirith, 8, and his mother V Vasanthalakshmi, 65. Police said Vijaya Veeraraghavan, his wife, two sons and mother left Chennai in his car on December 29 to visit a temple in Kerala to celebrate the New Year. They were returning to Chennai on Tuesday morning after the New Year prayers when the accident occurred. Veeraraghavan, who was behind the wheels, slowed the car due to a traffic jam and was moving slowly behind a truck on the Trichy-Chennai National Highway at Iyyanarpalayam near Veppur around 3am on Tuesday. Meanwhile, a truck laden with sand from Telangana, proceeding in the same direction, lost control and rammed the car from behind. The impact was so intense that the car was completely crushed between the trucks in the front and behind. The entire top half of the car was ripped off in the impact and all the five in the car died instantly. The truck rammed an SUV in the front of it. Teams from Veppur police station, highway patrol and fire and rescue services personnel reached the spot and recovered the bodies from the mangled remains of the car and sent them to Government Villupuram Medical College and Hospital for postmortem examination. The Veppur police registered a case against the truck driver identified as R Harikrishnan, 22 from Telangana under sections 279 (rash driving or riding on a public way) and 304 (ii) (punishment for culpable homicide not amounting to murder) of the Indian Penal Code and arrested him following a complaint from Veeraraghavan's brother-in-law N Vijay, 41, of Madipakkam in Chennai. He was remanded in judicial custody. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jan 3, 2023, 18:41 IST","A family of five, including two children, died when a car they were travelling was crushed between two trucks on the Trichy-Chennai National Highway near Veppur in Cuddalore district in the early hours of Tuesday","['Two men who had stopped their bike to relieve themselves off the Delhi-Meerut Expressway ( DME ) were run over by a car in Masuri on Sunday morning', {'entities': [[0, 3, 'FATALITIES'], [30, 34, 'VEHICLE TYPE'], [116, 119, 'VEHICLE TYPE'], [140, 147, 'TIME']]}]"
647,1048,https://timesofindia.indiatimes.com/city/chennai/four-in-car-among-6-killed-in-3-accidents/articleshow/103543675.cms,"CHENNAI: At least six people were killed in three different accidents in Chennai and Chengalpet in the past two days. Four people on their way to Chennai in a car were killed after their vehicle collided with a van. All the deceased were from Madurantakam, while an injured person, Venkatesan, was admitted to the hospital, said police. Their hired car was coming near Madurantakam on Chennai-Trichy National Highway when a van carrying staff to a private company collided while trying to overtake the car,"" said a police officer. Six private company staff in the van also suffered injuries. The Cheyyur police registered a case. In Chennai, a 22-year-old man who took a U-turn while riding triples died in a road accident on Saturday. The deceased Sundar , 22, from Pallikaranai was riding a motorbike while his friends Shankar , 21 and Rashid , 22, were riding pillion. The accident occurred at Medavakkam flyover when a truck coming in the opposite direction rammed the motorbike. In Adyar, an unidentified man in his mid-60s was knocked down by a speeding van. The victim was crossing L B Road when the van knocked him down. tnn Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Sep 10, 2023, 08:27 IST",At least six people were killed in three different accidents in Chennai and Chengalpet in the past two days,"['A 19-year-old boy was killed in a road accident on Thursday near the Vellalore Junction on L&T Bypass Road', {'entities': [[2, 13, 'AGE'], [14, 21, 'GENDER']]}]"
648,1050,https://timesofindia.indiatimes.com/city/bhopal/head-constable-wife-killed-in-accident/articleshow/102485080.cms,"Bhopal: A head constable posted in SAF (Special Armed Force) at Gwalior and his wife were killed after their car was hit by a passenger bus in Bhind district on Sunday morning. The deceased identified as Aniruddh Yadav, 45, his wife Meera Yadav 40, were going to Chakra Nagar village in Bhind to attend last rites of a kin when the accident took place. Besides the deceased, their children — son Abhishek Yadav, 20, and daughter Priti Yadav — were also travelling with them and have sustained injuries, along with the driver of the vehicle. The incident took place near Barhaj village on national highway 719 under Mehgaon police station at around 7.30 am. “The bus has been seized and investigations are on. The head constable and his wife have died while their children have sustained injuries. The driver of the car has not sustained any injuries”, Mehgaon police station incharge OP Mishra said. tnn Explore Your Financial Landscape with Personalized Credit Insights."," Aug 7, 2023, 08:19 IST",A head constable posted in SAF (Special Armed Force) at Gwalior and his wife were killed after their car was hit by a passenger bus in Bhind district on Sunday morning,"['Five people were killed and one person was critically injured after a private car they were traveling in fell into a 800m-deep gorge in Brahmkhal region of Uttarkashi district on Saturday afternoon', {'entities': [[0, 4, 'FATALITIES'], [28, 31, 'INJURED'], [78, 81, 'VEHICLE TYPE'], [188, 197, 'TIME']]}]"
649,1051,https://timesofindia.indiatimes.com/city/noida/3-cars-pile-up-on-noida-elevated-road-due-to-fog/articleshow/96823640.cms,"NOIDA: Three cars were involved in a pile-up on the Noida elevated road a little after Friday midnight, when a thick layer of fog reduced visibility to a few metres. The accident occurred near Sector 20 when a Honda Brio crashed into a divider. As the car came to a sudden halt, two XUVs that were moving behind rammed into it. The driver of the Brio, Tushar Sharma (30), suffered minor injuries and was treated at a private hospital. ""Preliminary investigation suggested that the accident took place because of fog. We received a call about the accident around 12.30am. A police team was rushed to the spot. The driver of the Brio suffered minor injuries and was administered first-aid at a hospital. The drivers of the two other vehicles were unhurt. The damaged vehicles were removed with a crane,"" said Manoj Kumar, the SHO of Sector 20 police station. The police are yet to receive any complaint in connection with the pile-up. In another accident in Greater Noida's Beta 2, four occupants of an Alto were injured when the car rammed into a truck from the side. The accident occurred at the Dedha roundabout around 10.30am on Saturday. ""It happened when the car and truck were turning in the same direction. Since the car was speeding, it could not slam the brakes in time and crashed into the side of the truck. Of the four occupants, one had to be admitted to hospital while the three others were given first-aid and discharged,"" said a senior officer at Beta 2 police station. No complaint was filed in this case either. Explore Your Financial Landscape with Personalized Credit Insights.","Updated: Jan 8, 2023, 05:37 IST","Three cars were involved in a pile-up on the Noida elevated road a little after Friday midnight, when a thick layer of fog reduced visibility to a few metres","['When a group of friends were travelling in a car at Gaganpahad , the car went on to hit the railing of a bridge and an 18-year-old boy who was travelling that car died', {'entities': [[45, 48, 'VEHICLE TYPE'], [105, 111, 'REASON'], [119, 130, 'AGE'], [131, 134, 'GENDER']]}]"
